No,Date,Open,Close,High,Low,Amount,Volume
478,1663626600,19473.2,19527.9,19547.5,19473.2,51.31371017,1000919.512438706
479,1663627500,19526.2,19597.7,19673.9,19516.5,84.37967389,1653700.306861332
480,1663628400,19601.7,19550.8,19631.8,19532.1,61.15125935,1197388.618766563
481,1663629300,19550.7,19555,19597.7,19533.9,54.71758141,1070602.124901037
482,1663630200,19555.1,19537.1,19565.5,19516.8,50.0477645,978245.50171494
483,1663631100,19537.1,19534.8,19584.8,19520,59.99468643,1173621.826192593
484,1663632000,19534.8,19541.8,19634.7,19487,107.64678278,2107566.115547365
485,1663632900,19541.7,19504.5,19608.9,19497.1,71.9130651,1405059.50274565
486,1663633800,19504.6,19488.1,19522.2,19481.4,68.51258725,1336270.235642378
487,1663634700,19488.1,19514.7,19514.8,19436.4,99.37334447,1935968.99670251
488,1663635600,19514.8,19427,19519.5,19421.8,35.59964465,693080.219921119
489,1663636500,19427.1,19435.6,19461.2,19376,46.57451876,904437.106469957
490,1663637400,19435.5,19442.5,19479.2,19432.8,30.16966269,586779.858422708
491,1663638300,19442.9,19465.2,19483.9,19428.4,30.27174676,589017.699909942
492,1663639200,19465.3,19424.5,19470.6,19411.5,59.65361703,1159056.667394374
493,1663640100,19424.6,19474.1,19474.1,19421,21.19024809,411890.266561059
494,1663641000,19474.1,19432.6,19483.9,19431,40.48946531,787743.808336431
495,1663641900,19432.6,19467.7,19475.8,19429,47.56684987,925373.277437673
496,1663642800,19467.8,19455.8,19472.5,19443.3,17.99648767,350167.153021712
497,1663643700,19455.8,19202.1,19455.8,19175.3,223.95034382,4317205.804314462
498,1663644600,19205.8,19318.8,19341.9,19205.8,65.89927327,1271281.465101073
499,1663645500,19318.8,19364.4,19416.6,19310.4,79.37875731,1537618.903338308
500,1663646400,19364.4,19335,19364.5,19287,58.35950488,1127404.330902789
501,1663647300,19334.9,19279.7,19350,19267.1,38.28379753,738728.337340043
502,1663648200,19279.6,19285.9,19334.6,19277.3,24.53873008,473678.296368233
503,1663649100,19285.9,19328.2,19330,19285.8,33.38176448,644650.438821751
504,1663650000,19331.2,19402.2,19423.9,19319,61.28224705,1186797.792105865
505,1663650900,19402.2,19395.8,19405.8,19365.7,21.37799829,414395.302849796
506,1663651800,19395.9,19408.4,19428.1,19361.3,30.07791793,583088.18056769
507,1663652700,19408.4,19369.4,19411.7,19368.2,19.85982276,385015.162330394
508,1663653600,19369.5,19342.2,19374.7,19308.1,31.39211667,607142.8496763
509,1663654500,19342.3,19351.9,19356.9,19314.5,19.06492675,368663.652176048
510,1663655400,19351.8,19343.5,19351.8,19343.5,0.47489123,9188.710334642
511,1663656300,19346,19346,19346.1,19346,0.00020516,3.969025876
512,1663657200,19346,19346,19346,19346,0,0
513,1663658100,19346,19474.8,19572,19346,69.40233272,1351209.851856062
514,1663659000,19474.1,19301,19480.3,19275.7,167.99788008,3265260.992961038
515,1663659900,19303,19358.7,19391.9,19242.1,120.01600635,2318715.797860476
516,1663660800,19359.6,19315,19374.8,19292,58.24199303,1125720.705553234
517,1663661700,19314.6,19384,19387.7,19293,49.68404105,960384.316250136
518,1663662600,19384,19371.5,19422,19354.9,61.52472642,1193130.148702965
519,1663663500,19371.6,19304.2,19376.5,19295.8,34.84344635,673600.681066895
520,1663664400,19301.9,19291.9,19326.7,19269.1,20.13249251,388385.069440542
521,1663665300,19293.1,19271.3,19293.1,19224,27.62073766,532005.797026352
522,1663666200,19271.4,19236.2,19314,19228.3,51.49193394,992560.158853226
523,1663667100,19230.9,19227.8,19234.4,19155,50.98808332,979246.119379997
524,1663668000,19229.5,19227.9,19240.4,19176.2,25.19087119,483672.533272534
525,1663668900,19227.9,19268,19268,19196.2,53.18793815,1023217.709580825
526,1663669800,19267.9,19249.2,19280,19244.6,12.00152705,231223.62944114
527,1663670700,19249.3,19307.1,19312,19239.2,14.80069452,285220.167299139
528,1663671600,19307.1,19268.3,19321,19263.1,30.98245866,597774.879790183
529,1663672500,19269,19286.3,19304.7,19266.6,23.13331038,446079.434864857
530,1663673400,19286.3,19235.2,19338.1,19213,68.73484124,1323608.689505569
531,1663674300,19235.3,19217.8,19246.1,19200.3,24.31835581,467424.746802019
532,1663675200,19219.6,19102.3,19227.6,19067.9,120.18913093,2298209.430029267
533,1663676100,19105.7,19070.5,19174.6,19054.1,85.69785295,1637491.448977355
534,1663677000,19073.1,19137.5,19137.5,19057.8,42.28067903,807251.035286056
535,1663677900,19136.8,19123.1,19149,19107.1,51.99003559,994564.531339149
536,1663678800,19123.1,19081.9,19134.3,19072.4,58.25196772,1113357.360946572
537,1663679700,19082,18879.7,19082,18854,235.64084618,4462578.215252174
538,1663680600,18886.7,18835.4,18993.4,18771,202.8229921,3825233.099689747
539,1663681500,18835.3,18916.1,18978.9,18818.5,97.81351765,1850219.487659297
540,1663682400,18907.1,18908.3,18960,18867.4,93.99968494,1776688.703125661
541,1663683300,18908.3,18992,19013.2,18871.1,63.23043585,1198254.794448581
542,1663684200,18987.9,18991.9,18999.6,18884.3,112.83358713,2140133.920506152
543,1663685100,18989,19065.9,19113.2,18975.4,116.89971184,2227278.927779027
544,1663686000,19065.9,19118,19177,19049.5,45.97788029,878965.791923647
545,1663686900,19120.9,19082.3,19133,19078.9,56.66134487,1082113.987244303
546,1663687800,19082.4,19022.5,19115.7,18993,86.80412916,1653941.193588564
547,1663688700,19022.6,19237.1,19262.6,19019.4,99.72943984,1909684.556046254
548,1663689600,19237.2,19166.2,19317,19158.1,82.0566142,1579386.400009104
549,1663690500,19164.9,19016,19191.6,19006,74.15143431,1417008.882337365
550,1663691400,19017.6,19085.4,19100,18971.2,65.8429986,1253089.970390844
551,1663692300,19085.5,19099,19142.9,19066.9,64.15641857,1226010.001440316
552,1663693200,19099,19012.2,19103.7,18981,69.69290473,1326166.075904498
553,1663694100,19018.3,18947.6,19036,18880.1,123.36236812,2338336.407746901
554,1663695000,18945.1,18860.7,18945.1,18800.4,140.80707654,2657315.793083612
555,1663695900,18856.8,18766,18871,18725.1,76.85182413,1444531.170204026
556,1663696800,18766,18871.7,18896,18755.7,96.24943304,1813971.605403126
557,1663697700,18868.8,18906.9,18959.6,18807,110.78362582,2094441.970046213
558,1663698600,18908.7,18914.1,18920.7,18834.3,41.19878418,777848.333133998
559,1663699500,18913.4,18973.5,19010,18907.4,85.34544103,1619231.44310022
560,1663700400,18973.5,19043.6,19074.4,18950.5,128.96178682,2450514.432839425
561,1663701300,19041.6,19049.9,19098.1,19011.1,34.74751252,662138.402349805
562,1663702200,19049.9,19047.5,19085.8,19012.9,56.32413343,1072680.752145878
563,1663703100,19047.5,18991.3,19082.1,18979.4,39.32784961,748468.859957585
564,1663704000,18992.2,19056.3,19070.7,18991.4,82.65735245,1573499.295935324
565,1663704900,19059.7,19000,19076.1,18996,40.12670844,764622.840376532
566,1663705800,19000.1,18962,19011.7,18935.1,59.29913172,1124225.199109179
567,1663706700,18961.3,18970.3,18973.5,18944.8,37.60717293,712999.314436177
568,1663707600,18970.3,18963,18980.3,18943.2,32.83767682,622645.969485871
569,1663708500,18962.5,19044.8,19054.1,18953.5,40.7608606,775085.464108894
570,1663709400,19044.8,18920.6,19094.5,18878.1,46.69850562,886653.729642792
571,1663710300,18920.5,18876,19003.8,18873.7,29.26726024,553851.952331308
572,1663711200,18876,18857,18927.2,18857,30.55320208,577594.101865508
573,1663712100,18857,18934.4,18940.9,18837,54.65968369,1032501.76676753
574,1663713000,18930.6,18955.2,18959.7,18901,38.90899178,736483.745690807
575,1663713900,18955.1,18962,18966.2,18930,48.91792375,926920.579458785
576,1663714800,18961.9,18814.2,18966.9,18814,34.48758144,651230.699960306
577,1663715700,18815.7,18871.7,18898.4,18773.3,68.04400467,1280922.059671164
578,1663716600,18873.8,18871.9,18888.6,18861,8.12419806,153337.734298402
579,1663717500,18872.8,18872.6,18905.9,18842.5,24.59390338,464303.51554252
580,1663718400,18872.6,18949.6,18953.6,18831.9,28.63203356,541720.435860328
581,1663719300,18949,18933.4,18953,18859.1,30.03426921,568116.551312484
582,1663720200,18935.2,18912.5,18940.6,18844.7,19.71720103,372678.216099036
583,1663721100,18912.4,18931.8,18949.2,18911.9,13.0629159,247207.192004851
584,1663722000,18931.9,18947,18963.4,18924,20.44440686,387176.201733248
585,1663722900,18947.1,18893.5,18959.8,18883.9,24.03641318,454961.288570303
586,1663723800,18893.5,18941.2,18944.1,18886.6,29.96845189,566894.411556646
587,1663724700,18941.1,18889.3,18951.6,18873.1,21.60935828,408489.081961349
588,1663725600,18886.9,18977.3,19019,18885.2,42.33408043,802563.596535707
589,1663726500,18976.1,19011.1,19017.6,18971.6,30.52272394,579865.820799037
590,1663727400,19007.6,19041.1,19054,19002.8,36.55938801,695626.603990433
591,1663728300,19042.9,19009.9,19045.2,19003.3,13.09682701,249182.399076405
592,1663729200,19009.9,18988.1,19023.4,18988,27.43322016,521375.980053873
593,1663730100,18988,19019.8,19023.3,18977.4,22.35700599,424832.494579196
594,1663731000,19019.8,18999.3,19023.6,18985.5,13.62159613,258870.212279405
595,1663731900,18999.4,19020.8,19027,18999.3,12.92870915,245765.689116445
596,1663732800,19018.1,18998.5,19032,18983.9,16.34185036,310493.908476516
597,1663733700,18998.5,18987.9,19017.4,18977.3,18.21946441,346159.909942989
598,1663734600,18987.9,18998.1,19000,18963.3,36.67753054,696324.948596846
599,1663735500,18998.1,19003.2,19014.6,18966.8,28.29723924,537529.692654206
600,1663736400,19003.2,18999.7,19024,18986.7,14.57496212,276969.999970195
601,1663737300,18999.8,19058.9,19065.8,18989,14.02536711,266693.880777818
602,1663738200,19056.1,19030,19131.7,19030,56.7205647,1082578.052369391
603,1663739100,19030,18923,19034.8,18899.1,84.12803337,1595665.135443746
604,1663740000,18918.8,18903.8,18986,18879.5,92.15168884,1744059.060030988
605,1663740900,18901.1,18845,18929.5,18844,49.44991708,933678.062802799
606,1663741800,18845,18835.3,18889.4,18789.4,78.56771339,1478817.984017267
607,1663742700,18835.4,18872.6,18919.9,18835.4,82.38359036,1555576.729155453
608,1663743600,18875.7,18851.4,18915.3,18794.8,76.42507689,1439973.454635795
609,1663744500,18850.5,18927.9,18941.9,18837,82.01494888,1550152.331048082
610,1663745400,18928,18922,18932.8,18904.7,57.24945743,1083179.525323079
611,1663746300,18922,18947.9,18973.8,18921.9,47.07952172,892033.904857963
612,1663747200,18948,18885.3,18949.2,18884.5,60.26252699,1139052.535544373
613,1663748100,18885.4,18868.1,18903.1,18868.1,48.64157573,918723.341137149
614,1663749000,18868.1,18887.5,18891.9,18822.6,47.44135833,894456.547048165
615,1663749900,18887.4,18876.6,18903,18867.1,44.37774007,837689.94427456
616,1663750800,18872.4,18851.7,18885.6,18849,30.21029884,569894.718450938
617,1663751700,18851.7,18872.2,18881.7,18840,49.32791153,930480.305656596
618,1663752600,18872.2,18963,18967.9,18872.1,74.88830632,1417046.204226793
619,1663753500,18962.9,19000.8,19024.9,18958,122.59664476,2329158.459829225
620,1663754400,19000.8,19004.1,19017.9,18971.3,99.17936276,1883839.010651119
621,1663755300,19001.8,19000,19023.7,18984.9,78.45371701,1490705.180002595
622,1663756200,19000.1,19043.5,19051.9,18942.7,156.07320899,2966083.557804595
623,1663757100,19043.5,19103.1,19149.9,19037.7,218.7676032,4179367.325007163
624,1663758000,19103.1,19105,19128.7,19082.7,109.71640653,2096251.196396203
625,1663758900,19105.1,19107.8,19127.3,19084.2,114.92935886,2195943.255731724
626,1663759800,19109.1,19150.2,19175,19096.5,127.96972969,2448852.931293614
627,1663760700,19150.1,19163.3,19203.9,19148.9,111.95406103,2146790.183893447
628,1663761600,19163.3,19155,19170.7,19143.6,74.86127655,1434123.677089052
629,1663762500,19155,19179.9,19181.8,19119.6,80.34104874,1538462.704240747
630,1663763400,19179.9,19241,19267.3,19174.8,194.50779243,3740469.045071675
631,1663764300,19241.1,19244.7,19279.3,19213.4,173.09569197,3330639.914738812
632,1663765200,19244.9,19287.1,19296.5,19233.9,135.9672006,2619538.254087605
633,1663766100,19288.2,19278,19303.7,19225.3,118.21587412,2278971.206777449
634,1663767000,19276.1,19263.2,19337,19233.6,286.65127695,5529813.532631518
635,1663767900,19263.3,19270.9,19331.4,19256.7,143.26132401,2764367.393105997
636,1663768800,19271,19318,19329.2,19264.6,121.64423456,2347109.748869368
637,1663769700,19318,19462.3,19475.8,19312,304.63318086,5905671.892593474
638,1663770600,19462.3,19317.5,19474.6,19314.1,189.34741686,3668104.12889998
639,1663771500,19317.4,19251.9,19349.9,19215,245.35744506,4729214.358030674
640,1663772400,19251.9,19164.2,19271.8,19114.6,277.90336289,5329378.086137475
641,1663773300,19166.5,19179.4,19183.7,19081.1,131.39510076,2513869.512733459
642,1663774200,19179.3,19301.9,19301.9,19176,264.77869845,5097203.409830586
643,1663775100,19301.9,19188.9,19307,19166.2,115.55431154,2222673.125927152
644,1663776000,19190.9,19248.3,19253.2,19170,52.61834193,1010510.786450895
645,1663776900,19251.3,19265,19274.6,19223,139.61985379,2686665.003170719
646,1663777800,19264.9,19305.8,19357.1,19249.3,114.28858083,2206101.816244946
647,1663778700,19306.9,19232.6,19307,19214.1,114.97236348,2213586.768954623
648,1663779600,19232.5,19270.1,19303.2,19226.5,123.60413971,2382580.069271354
649,1663780500,19270,19295.5,19295.8,19231.3,105.38851684,2029500.937403097
650,1663781400,19296.9,19492.2,19565,19296.9,687.99591256,13368467.902044886
651,1663782300,19492.2,19868.1,19868.1,19432.1,585.33951891,11431782.618384639
652,1663783200,19857.8,18867.9,19949,18668,3244.62933604,61712223.958433936
653,1663784100,18870.4,19065,19131.5,18842.6,1042.42631295,19816976.677251848
654,1663785000,19062.5,19593.2,19644.9,18967,2397.42713233,46342567.87320865
655,1663785900,19593.2,19637.7,19782.8,19489.8,2002.06221608,39307861.286876016
656,1663786800,19637.7,19476.7,19692.9,19231.2,1262.15989763,24578600.588186145
657,1663787700,19479.8,19264.6,19528.7,19244,833.63246968,16176485.259219594
658,1663788600,19264.5,19028.5,19264.5,19004.2,733.56701058,14025442.145427126
659,1663789500,19026.9,19002.9,19125,18988.5,619.67916489,11806147.035880411
660,1663790400,19002.9,19030,19067.9,18950,300.28867604,5709004.678257817
661,1663791300,19026.3,18907.9,19039.3,18871.1,250.21642227,4739734.447716415
662,1663792200,18906.7,18893.3,18975.7,18883.1,218.87733734,4142811.939497784
663,1663793100,18893.3,18929.6,18948.8,18841.7,158.94386302,3006371.688504775
664,1663794000,18929.6,18626,18929.6,18536,734.6883162,13751009.43300373
665,1663794900,18626.1,18484,18713,18319.5,884.3645979,16416712.702206836
666,1663795800,18484,18513.6,18550,18320.4,552.67516615,10207055.960865496
667,1663796700,18513.6,18469.8,18560,18410.7,137.85884353,2548460.875754956
668,1663797600,18466.8,18303.5,18497,18270.1,330.93745814,6083183.716350068
669,1663798500,18303.6,18354.1,18361.8,18135.8,410.31985986,7488734.328375841
670,1663799400,18354.1,18344.1,18409.3,18328.7,123.82533211,2273663.930207027
671,1663800300,18344.1,18486.7,18486.7,18344.1,145.4989431,2680067.231590144
672,1663801200,18486.6,18432.7,18577,18424,150.11394035,2777151.174998444
673,1663802100,18432.7,18523.5,18534.9,18429.2,89.94278957,1663031.98105584
674,1663803000,18521.2,18534.6,18538.5,18456.6,84.65108311,1566763.830575423
675,1663803900,18534.6,18457.8,18553,18456.9,154.4880958,2859622.307355332
676,1663804800,18456.3,18492.2,18545.3,18445.7,133.40487864,2468168.041719243
677,1663805700,18488.1,18473.4,18503.6,18370,195.50666444,3603332.163298171
678,1663806600,18473.5,18398.7,18520,18376.8,106.91464516,1973247.990559799
679,1663807500,18396.8,18387.7,18427.4,18359,86.74955321,1595942.317493309
680,1663808400,18387.8,18424.1,18447.2,18349.7,153.59216207,2825995.185099859
681,1663809300,18424,18459.6,18469.9,18420.7,103.21794755,1904594.324213008
682,1663810200,18459.5,18409,18500,18385.4,111.01428493,2047279.822024702
683,1663811100,18408.9,18510.5,18522.3,18395.9,74.52073481,1376982.564655321
684,1663812000,18510.5,18509,18561.2,18481.7,132.12444491,2446424.621657826
685,1663812900,18509,18513.6,18543.6,18503,69.39006484,1285088.293496466
686,1663813800,18512.5,18604.4,18680.5,18503.8,379.13942616,7051644.057883459
687,1663814700,18604.5,18745.3,18773,18577.1,391.13517874,7300546.305870825
688,1663815600,18743.4,18691.3,18743.4,18641.4,169.50263237,3167019.834874008
689,1663816500,18691.3,18773.2,18773.4,18671.1,109.13099089,2042733.54890406
690,1663817400,18773.2,18724.1,18788.2,18705,142.43945656,2669983.520696283
691,1663818300,18724,18690.5,18724,18679.8,87.81824611,1642195.162884043
692,1663819200,18691.4,18738.2,18805,18691.4,99.97313895,1875235.816031785
693,1663820100,18738.2,18677.9,18772,18670.2,104.97335549,1965341.256733215
694,1663821000,18677.9,18683.6,18713.6,18675.8,64.20324905,1200386.30075813
695,1663821900,18683.7,18703.6,18726.1,18665.8,80.15041032,1498263.080600289
696,1663822800,18703.7,18669.5,18716.5,18661.4,74.19581739,1387186.33029143
697,1663823700,18669.5,18632.7,18687.5,18625,96.1833083,1794139.511857523
698,1663824600,18634.1,18715.1,18728.8,18632.6,96.10884706,1795491.352987125
699,1663825500,18717.4,18670.4,18720.2,18640.5,83.39729332,1557924.311468945
700,1663826400,18670.4,18736.5,18779,18663.8,115.87298186,2170293.499818845
701,1663827300,18740.5,18841.2,18879,18731.6,146.32811088,2752893.496909027
702,1663828200,18838,18724.3,18838,18706,174.10259029,3265585.416696965
703,1663829100,18724.2,18768.9,18800,18696,124.22148753,2329916.394427999
704,1663830000,18768.8,18802.7,18805.2,18731.9,94.03701295,1763966.053649558
705,1663830900,18802.7,18868.9,18881.6,18799,95.25048458,1795082.876382499
706,1663831800,18867.3,18871.1,18887.3,18833.6,62.93162566,1186578.692722816
707,1663832700,18872.6,18938.9,18970.5,18872.6,198.24879957,3753312.203066431
708,1663833600,18938.9,18922.8,18992,18911.1,103.1182983,1953680.625453454
709,1663834500,18922.7,19124.9,19125,18920,227.44831377,4325016.347156305
710,1663835400,19124.8,19196.4,19222.1,19093.1,232.86912701,4462515.030139359
711,1663836300,19193.1,19205.1,19287,19162.9,213.49686444,4103542.812320758
712,1663837200,19205.1,19162.7,19234.7,19115.1,149.98085116,2875212.315480503
713,1663838100,19162.7,19174.6,19219,19129.7,91.93729081,1762135.00229267
714,1663839000,19174.7,19132.2,19196.4,19094.6,152.24550397,2911953.690466568
715,1663839900,19131,19181,19200,19130.9,81.58474962,1563048.185946476
716,1663840800,19181.1,19136.4,19190.4,19119.4,66.93543165,1280982.030474391
717,1663841700,19136.4,19198.7,19218.1,19128.4,95.293461,1828308.69549532
718,1663842600,19200.4,19145.7,19244.4,19135,99.28974377,1904845.800648945
719,1663843500,19145.8,19148.9,19151.6,19077.2,96.74321296,1849151.813836612
720,1663844400,19148.9,19053.3,19168.7,19045,127.52321125,2436182.261669221
721,1663845300,19053.3,19045.1,19129.2,19034.5,126.98941504,2423296.703310814
722,1663846200,19045.1,19146,19161.7,19045,117.05566081,2236630.035549748
